fips,acs_population,median_income,median_gross_rent,housing_units,vacancy_rate,renter_share,unemployment_rate
29147,20774.0,59315.0,786.0,9536.0,0.11283557046979865,0.37706855791962174,0.023952095808383235
29149,8673.0,43069.0,639.0,4321.0,0.21777366350381855,0.25059171597633134,0.05240174672489083
29151,13402.0,76681.0,639.0,6501.0,0.18674050146131366,0.2057877813504823,0.016909278047345978
29153,8873.0,44163.0,631.0,5030.0,0.262624254473161,0.17902399568616878,0.05001515610791149
29155,14958.0,40089.0,695.0,7501.0,0.1557125716571124,0.44418127269856306,0.09685779073534176
29157,18976.0,62981.0,923.0,8552.0,0.120088868101029,0.2348172757475083,0.04908039936941671
29159,43397.0,60430.0,885.0,18673.0,0.08980881486638462,0.3086020240056484,0.038452341097135204
29161,45194.0,58396.0,798.0,20295.0,0.14614437053461443,0.3831727162559871,0.038898774219058914
29163,17711.0,54989.0,778.0,7620.0,0.15695538057742783,0.2669676214196762,0.03939350999008077
29165,110371.0,96227.0,1334.0,46606.0,0.058018280908037595,0.3263860416381942,0.027024338483984348
29167,32444.0,59647.0,814.0,13482.0,0.10554813825841863,0.2838543826187909,0.040135363790186125
29169,53894.0,64466.0,1112.0,19431.0,0.1327775204570017,0.3884042490059937,0.047185095180234914
29171,4642.0,63510.0,521.0,2834.0,0.36803105151729004,0.16973757677275264,0.03986710963455149
29173,10428.0,65388.0,749.0,5056.0,0.21479430379746836,0.14483627204030228,0.048349307774227905
29175,24365.0,53033.0,760.0,10862.0,0.14868348370465845,0.2861468584405753,0.04388828436706565
29177,23145.0,74573.0,782.0,9931.0,0.08206625717450408,0.2274023694602896,0.034286223172143554
29179,6010.0,45028.0,655.0,3461.0,0.32533949725512856,0.20171306209850107,0.10911179173047474
29181,10708.0,42037.0,654.0,5168.0,0.22561919504643962,0.20889555222388806,0.03698435277382646
29183,414535.0,104692.0,1370.0,167163.0,0.03500774692964352,0.1947356348916069,0.029252611376111813
29185,9587.0,53043.0,622.0,5290.0,0.23043478260869565,0.24023581429624172,0.03330902017991733
29186,18571.0,66339.0,780.0,8326.0,0.14280566898871005,0.17037971136331792,0.042163256127726555
29187,66999.0,57477.0,794.0,28945.0,0.1426498531698048,0.3179803352675693,0.04534447057171937
29189,995569.0,82936.0,1209.0,446192.0,0.07248673216911106,0.30764602548272435,0.043338249707031436
29195,23231.0,57931.0,739.0,9813.0,0.17935391827168043,0.30187507761082827,0.031896473161396155
29197,4038.0,61205.0,382.0,1899.0,0.31174302264349657,0.20122417750573834,0.03746223564954683
29199,4686.0,68913.0,511.0,2201.0,0.29577464788732394,0.1761290322580645,0.0023741690408357074
29201,37933.0,62782.0,873.0,16861.0,0.09097918272937548,0.2890324264370066,0.028525033829499325
29203,7177.0,55222.0,574.0,3517.0,0.18055160648279783,0.20055517002081888,0.013022888713496448
29205,5986.0,51594.0,625.0,2950.0,0.18949152542372882,0.22501045587620241,0.01768550557477893
29207,28470.0,57957.0,760.0,13400.0,0.13544776119402985,0.2818299525248166,0.03723117243505743
29209,32048.0,63520.0,896.0,20464.0,0.3388389366692729,0.16711012564671102,0.07055192180495333
29211,5857.0,56964.0,673.0,3010.0,0.3222591362126246,0.2485294117647059,0.024593265228906546
29213,56529.0,56497.0,926.0,30175.0,0.2448053024026512,0.329691065473056,0.03897306709146816
29215,25161.0,50036.0,665.0,11006.0,0.13656187534072325,0.22782279280227297,0.0510320506171559
29217,19687.0,52230.0,734.0,8928.0,0.13149641577060933,0.2870776373484653,0.042231255645889795
29219,37177.0,81209.0,995.0,16161.0,0.14330796361611287,0.19754423979776092,0.03703107390114313
29221,23470.0,56043.0,684.0,10734.0,0.1689957145518912,0.21591928251121076,0.03637490957941511
29223,10862.0,47226.0,665.0,6119.0,0.24448439287465273,0.2491888384166126,0.07340753019180678
29225,40500.0,71155.0,789.0,15493.0,0.0986897308461886,0.2255084503007734,0.038467980570599074
29227,1934.0,47847.0,381.0,1116.0,0.2410394265232975,0.179456906729634,0.01560758082497213
29229,18965.0,47909.0,625.0,8367.0,0.1410302378391299,0.22874634757200502,0.03533204384268214
29510,288512.0,56160.0,997.0,174111.0,0.16782397436118338,0.5471630398023342,0.050450901803607215
30001,9713.0,61268.0,837.0,4981.0,0.1565950612326842,0.3415853368245656,0.012823252831801668
30003,12891.0,58750.0,697.0,4527.0,0.15462778882261985,0.3328978311993729,0.13236108547166328
30005,6949.0,64813.0,660.0,2823.0,0.19234856535600425,0.3429824561403509,0.1362085013962147
30007,7668.0,70374.0,955.0,3178.0,0.11202013845185652,0.1215450035435861,0.0351010101010101
30009,11116.0,80261.0,844.0,6455.0,0.2774593338497289,0.2199828473413379,0.044559770937723696
30011,1308.0,54167.0,824.0,829.0,0.2762364294330519,0.37833333333333335,0.02843601895734597
30013,84606.0,67690.0,939.0,39497.0,0.09828594576803301,0.3146707847816931,0.03300396248181772
30015,5906.0,58218.0,536.0,2885.0,0.25164644714038126,0.31820287169986106,0.03183673469387755
30017,11961.0,70605.0,893.0,5784.0,0.1289764868603043,0.30131004366812225,0.03439275295562721
30019,1494.0,55625.0,581.0,1131.0,0.3510167992926614,0.16893732970027248,0.004895960832313341
30021,8827.0,71334.0,815.0,4381.0,0.17484592558776535,0.2810511756569848,0.026621923937360178
30023,9597.0,57527.0,696.0,5540.0,0.19259927797833934,0.26961770623742454,0.03422619047619048
30025,2760.0,76250.0,779.0,1483.0,0.20566419420094403,0.30560271646859083,0.0
30027,11687.0,63706.0,954.0,6012.0,0.11793080505655355,0.36639637940788233,0.042075965946299934
30029,110695.0,73925.0,1142.0,51680.0,0.1440982972136223,0.27637736531548845,0.029297608613997748
30031,124074.0,93528.0,1694.0,57568.0,0.11035644802668149,0.38943668847017476,0.02306720462974284
30033,1094.0,69583.0,725.0,730.0,0.40821917808219177,0.2777777777777778,0.0
30035,13637.0,46875.0,548.0,5350.0,0.19794392523364485,0.362852481938942,0.10021786492374728
30037,899.0,58333.0,783.0,482.0,0.21991701244813278,0.18882978723404256,0.015424164524421594
30039,3462.0,59265.0,675.0,2602.0,0.4181398923904689,0.2212681638044914,0.03722084367245657
30041,16155.0,52798.0,776.0,7234.0,0.1421067182748134,0.33918788269416694,0.0423866090712743
30043,12774.0,95490.0,925.0,5407.0,0.07601257628999446,0.15812650120096078,0.04189294026377036
30045,2071.0,59000.0,495.0,1261.0,0.2720063441712926,0.27342047930283225,0.000925925925925926
30047,32561.0,63360.0,901.0,16468.0,0.23633713869322323,0.24952290076335878,0.057370846804705236
30049,73464.0,78237.0,1102.0,34082.0,0.08412065019658471,0.29915104917507607,0.03238009576466231
30051,1952.0,57857.0,710.0,837.0,0.13500597371565112,0.3660220994475138,0.006009615384615385
30053,21175.0,47143.0,762.0,11006.0,0.17481373796111213,0.2237392644791896,0.050577663671373556
30055,1670.0,69375.0,556.0,1082.0,0.26247689463955637,0.10150375939849623,0.021251475796930343
30057,9223.0,75250.0,1000.0,6396.0,0.4152595372107567,0.19037433155080213,0.031091662828189773
30059,2007.0,71932.0,1263.0,1450.0,0.3606896551724138,0.2459546925566343,0.0027272727272727275
30061,4959.0,63450.0,801.0,2572.0,0.1640746500777605,0.1888372093023256,0.03104726598702502
30063,120672.0,75598.0,1190.0,56930.0,0.07467064816441243,0.4119478350006644,0.03744533914495563
30065,5152.0,58920.0,1138.0,2663.0,0.19339091250469395,0.1494413407821229,0.09222886421861656
30067,17710.0,70047.0,976.0,9635.0,0.13170731707317074,0.3055223523786756,0.027111458217114807
30069,447.0,60208.0,800.0,311.0,0.28938906752411575,0.27149321266968324,0.0
30071,4221.0,53417.0,536.0,2233.0,0.2095835199283475,0.26458923512747873,0.01790416008425487
30073,6035.0,52338.0,784.0,2754.0,0.17647058823529413,0.32275132275132273,0.05825242718446602
30075,1815.0,67045.0,533.0,972.0,0.2716049382716049,0.211864406779661,0.007134363852556481
30077,7053.0,66923.0,820.0,3006.0,0.19095143047238855,0.2746710526315789,0.023479599692070825
30079,1250.0,51250.0,627.0,687.0,0.2066957787481805,0.1614678899082569,0.009208103130755065
30081,46727.0,71283.0,1054.0,21179.0,0.11889135464375089,0.2062590429237447,0.0319825465348373
30083,11235.0,73084.0,917.0,5610.0,0.21176470588235294,0.32881049298959747,0.032667876588021776
30085,10526.0,57063.0,705.0,4066.0,0.2397934087555337,0.3338725331607894,0.10797034291010195
30087,8165.0,49914.0,672.0,3779.0,0.1876157713680868,0.36351791530944627,0.10594170403587444
30089,13285.0,57476.0,820.0,6808.0,0.19932432432432431,0.18712162905888827,0.05950378469301935
30091,3669.0,70147.0,746.0,2041.0,0.2768250857422832,0.28184281842818426,0.020562770562770564
30093,35785.0,61754.0,863.0,17499.0,0.11886393508200468,0.2917828652960633,0.040669313669880885
30095,9182.0,84732.0,961.0,4657.0,0.1818767446854198,0.17086614173228346,0.030938987451319774
30097,3720.0,77000.0,1149.0,1900.0,0.1831578947368421,0.2029639175257732,0.017623363544813697
30099,6353.0,70430.0,730.0,2945.0,0.16162988115449914,0.2446334548400162,0.010462369220384746
30101,5061.0,57731.0,826.0,2322.0,0.20241171403962102,0.36879049676025916,0.04884318766066838
30103,732.0,67917.0,850.0,460.0,0.21739130434782608,0.31666666666666665,0.010101010101010102
30105,7519.0,71695.0,767.0,4254.0,0.3062999529854255,0.21518129447644865,0.029826897470039946
30107,2056.0,49489.0,730.0,1161.0,0.23944875107665806,0.24462061155152887,0.00819672131147541
30109,1193.0,67462.0,963.0,595.0,0.22521008403361345,0.2754880694143167,0.017142857142857144
30111,168957.0,76570.0,1131.0,74239.0,0.058486779186142056,0.30384708928852455,0.033768977491094206
31001,31052.0,68365.0,857.0,13934.0,0.061576001148270415,0.3025390027531355,0.024409496630032182
31003,6305.0,66105.0,692.0,3149.0,0.16290885995554144,0.2097875569044006,0.017324350336862367
31005,484.0,76250.0,750.0,232.0,0.2025862068965517,0.1945945945945946,0.004166666666666667
31007,742.0,78839.0,975.0,383.0,0.20365535248041775,0.32131147540983607,0.037037037037037035
31009,422.0,69583.0,873.0,301.0,0.34551495016611294,0.2639593908629442,0.013043478260869565
31011,5356.0,74947.0,850.0,2555.0,0.14246575342465753,0.1811958010041077,0.012139605462822459
31013,10714.0,68892.0,752.0,5212.0,0.1356485034535687,0.23174250832408436,0.016042780748663103
31015,1688.0,67045.0,713.0,1203.0,0.38154613466334164,0.14381720430107528,0.022813688212927757
31017,2869.0,54676.0,876.0,1656.0,0.23007246376811594,0.2580392156862745,0.017325017325017324
31019,50579.0,75911.0,936.0,21286.0,0.06116696420182279,0.3360188150520416,0.02556828132114462
31021,6740.0,63685.0,708.0,3333.0,0.12121212121212122,0.24957323318538752,0.011211460604173155
31023,8424.0,79268.0,776.0,4039.0,0.12750680861599406,0.20119182746878547,0.012015416005440944
31025,27161.0,91836.0,996.0,11875.0,0.08783157894736843,0.1456794682422452,0.017151838185048517
31027,8315.0,73578.0,716.0,3899.0,0.11669658886894076,0.20441347270615565,0.017335766423357664
31029,3671.0,68173.0,800.0,1870.0,0.2106951871657754,0.20934959349593496,0.018909899888765295
31031,5498.0,66270.0,916.0,3009.0,0.257892987703556,0.3864755933721451,0.004435346298191744
31033,9533.0,60348.0,821.0,4888.0,0.0867430441898527,0.3326612903225806,0.03386736970188603
31035,6095.0,78986.0,645.0,2817.0,0.11608093716719915,0.18072289156626506,0.019086357947434292
31037,10641.0,82530.0,980.0,3997.0,0.0725544158118589,0.23657944429457783,0.013374862587028215
31039,8975.0,71104.0,789.0,4153.0,0.08331326751745725,0.31074336748095616,0.022254575707154743
31041,10518.0,67906.0,853.0,5334.0,0.15598050243719536,0.31052865393158596,0.02610966057441253
31043,21354.0,70329.0,1069.0,7808.0,0.044697745901639344,0.3609062877061268,0.04810903511147215
31045,8140.0,56280.0,900.0,4037.0,0.14466187763190488,0.3822762814943527,0.01637831603229527
31047,24202.0,69880.0,925.0,9958.0,0.08164290018075919,0.33646801530891196,0.014005163915186605
31049,1847.0,70096.0,872.0,1013.0,0.17374136229022705,0.18399044205495818,0.013761467889908258
31051,5545.0,72454.0,689.0,2515.0,0.13001988071570578,0.23491773308957953,0.02365217391304348
31053,37351.0,74329.0,1060.0,16725.0,0.09309417040358745,0.33082805907172996,0.034344172451589335
31055,590736.0,80391.0,1201.0,251553.0,0.05216793280143747,0.38473765885165456,0.03843461740369472
31057,1736.0,58922.0,656.0,995.0,0.21708542713567838,0.2644415917843389,0.0031512605042016808
31059,5541.0,76295.0,716.0,2724.0,0.13472834067547723,0.19601187950784896,0.003955174686882004
31061,2846.0,60195.0,691.0,1531.0,0.15545395166557804,0.16782675947409126,0.026607538802660754
31063,2569.0,70132.0,666.0,1350.0,0.20444444444444446,0.25977653631284914,0.026066350710900472
31065,4568.0,61048.0,763.0,2516.0,0.20111287758346583,0.23681592039800994,0.010411736867013724
31067,21629.0,67247.0,774.0,10399.0,0.10308683527262237,0.26471534255387585,0.015365033184834984
31069,1761.0,41882.0,700.0,1173.0,0.26854219948849106,0.21328671328671328,0.05419354838709677
31071,1718.0,62804.0,490.0,990.0,0.2919191919191919,0.2396576319543509,0.0273224043715847
31073,2040.0,77500.0,664.0,1212.0,0.3102310231023102,0.1901913875598086,0.023809523809523808
31075,626.0,70147.0,867.0,407.0,0.3022113022113022,0.29225352112676056,0.003048780487804878
31077,2202.0,63929.0,613.0,1215.0,0.21152263374485597,0.1826722338204593,0.035204567078972404
31079,62536.0,69251.0,943.0,25569.0,0.03840588212288318,0.38020091918493515,0.0401476839067978
31081,9464.0,83994.0,794.0,4133.0,0.1221872731671909,0.1703417861080485,0.02288659793814433
31083,2847.0,70625.0,657.0,1884.0,0.3646496815286624,0.14202172096908938,0.012884753042233358
31085,843.0,69250.0,508.0,487.0,0.22587268993839835,0.3209549071618037,0.0
31087,2569.0,51567.0,714.0,1561.0,0.2882767456758488,0.21332133213321333,0.017055655296229804
31089,10102.0,68513.0,714.0,4900.0,0.17346938775510204,0.27728395061728395,0.00854361215974568
31091,647.0,49464.0,592.0,428.0,0.23598130841121495,0.44648318042813456,0.0392156862745098
31093,6534.0,76767.0,777.0,2894.0,0.13476157567380787,0.2176517571884984,0.03750756200846945
31095,7161.0,59044.0,662.0,3679.0,0.14759445501494972,0.2512755102040816,0.01169248757673195
31097,5261.0,57632.0,779.0,2098.0,0.18589132507149667,0.32786885245901637,0.033707865168539325
31099,6713.0,78631.0,857.0,2988.0,0.05823293172690763,0.22530206112295664,0.016712328767123287
31101,8219.0,60645.0,771.0,5435.0,0.2546458141674333,0.28881757590718343,0.020273571079628724
31103,822.0,64000.0,875.0,489.0,0.3824130879345603,0.19205298013245034,0.010230179028132993
31105,3248.0,56712.0,846.0,1782.0,0.1644219977553311,0.2478173270651444,0.007222586999343401
31107,8363.0,64636.0,647.0,4521.0,0.24308781243087813,0.21566335476329632,0.03598531211750306
31109,326696.0,74793.0,1085.0,140324.0,0.04416920840340925,0.410516976574266,0.03154603600237378
31111,33802.0,65148.0,900.0,16624.0,0.10430702598652551,0.3437206178643385,0.03633870414809736
31113,773.0,74271.0,761.0,330.0,0.09393939393939393,0.21070234113712374,0.002457002457002457
31115,578.0,71667.0,688.0,435.0,0.43908045977011495,0.26639344262295084,0.0
31117,475.0,58684.0,588.0,268.0,0.208955223880597,0.3490566037735849,0.0
31119,35532.0,63128.0,881.0,15510.0,0.06756931012250161,0.3455262066104273,0.029765126095897824
31121,7724.0,68354.0,750.0,3598.0,0.10922734852695942,0.1781591263650546,0.0036665851869958446
31123,4534.0,58500.0,768.0,2271.0,0.1554381329810656,0.2273201251303441,0.036419482229047825
31125,3324.0,65179.0,807.0,1606.0,0.1643835616438356,0.27123695976154993,0.036151603498542274
31127,7046.0,60924.0,772.0,3316.0,0.14143546441495777,0.34141201264488935,0.06005434782608696
31129,4087.0,73976.0,585.0,2220.0,0.1355855855855856,0.1651902032308494,0.006001846722068329
31131,16241.0,82188.0,914.0,6999.0,0.0880125732247464,0.17718940936863545,0.027144535840188014
31133,2530.0,62188.0,706.0,1409.0,0.2264017033356991,0.1981651376146789,0.022325581395348838
31135,2821.0,72778.0,922.0,1359.0,0.12288447387785136,0.21308724832214765,0.015191545574636724
31137,9009.0,68919.0,815.0,4170.0,0.06091127098321343,0.3169050051072523,0.011999142918362973
31139,7325.0,72357.0,884.0,3136.0,0.09375,0.21850809289232934,0.0208
31141,34716.0,71552.0,897.0,14325.0,0.04656195462478185,0.28415580612095476,0.019969445656918376
31143,5225.0,69768.0,681.0,2531.0,0.16475701303832477,0.21050141911069065,0.013258897418004187
31145,10557.0,63697.0,819.0,5150.0,0.1254368932038835,0.2697602131438721,0.013795674869500374
31147,7751.0,60108.0,691.0,4073.0,0.12742450282347165,0.22678671918964546,0.03715170278637771
31149,1319.0,58125.0,644.0,809.0,0.2583436341161928,0.30666666666666664,0.011695906432748537
31151,14650.0,79910.0,914.0,5799.0,0.11312295223314364,0.24110441376628428,0.029148853478429847
31153,197389.0,103321.0,1334.0,76780.0,0.034943995832247984,0.296489736426576,0.026072959365115018
31155,23048.0,94066.0,960.0,10276.0,0.1340015570260802,0.17878413304865715,0.02492633590825834
31157,35843.0,63614.0,909.0,16480.0,0.08507281553398058,0.30687093779015784,0.026812479182857778
31159,17641.0,82444.0,980.0,7206.0,0.05800721620871496,0.2799057159693577,0.02129688493324857
31161,5014.0,60121.0,738.0,2704.0,0.22041420118343194,0.25853889943074004,0.019583333333333335
31163,2967.0,63578.0,818.0,1796.0,0.26224944320712695,0.2460377358490566,0.030446549391069014
31165,1171.0,53929.0,745.0,687.0,0.2867540029112082,0.40408163265306124,0.017543859649122806
31167,5796.0,80687.0,902.0,2483.0,0.0684655658477648,0.21746649373108518,0.007397444519166106
31169,4901.0,66213.0,766.0,2497.0,0.16419703644373249,0.22472448490656444,0.01992825827022718
31171,564.0,65000.0,638.0,357.0,0.1484593837535014,0.3190789473684211,0.021021021021021023
31173,6627.0,69177.0,699.0,2290.0,0.13100436681222707,0.38994974874371857,0.09973666886109282
31175,4066.0,61852.0,626.0,2108.0,0.14800759013282733,0.26224944320712695,0.0023584905660377358
31177,21106.0,94396.0,965.0,8711.0,0.03237286189874871,0.1683473721675169,0.0180609219157157
31179,9844.0,66215.0,800.0,3991.0,0.059634176898020544,0.38742339461763925,0.04343025395656975
31181,3360.0,64347.0,647.0,1764.0,0.1536281179138322,0.1942397856664434,0.0068143100511073255
31183,847.0,70250.0,509.0,588.0,0.38945578231292516,0.22284122562674094,0.023109243697478993
31185,14286.0,77757.0,877.0,6370.0,0.10329670329670329,0.24474789915966386,0.015166138149731145
32001,25805.0,79163.0,1319.0,11008.0,0.1355377906976744,0.30117696511139136,0.053183920313055855
32003,2329548.0,76472.0,1626.0,948995.0,0.09112482152171508,0.42217553720618006,0.07590459589159622
32005,49623.0,90754.0,1593.0,24825.0,0.14098690835850958,0.21167643610785464,0.030333623973199945
32007,54047.0,86487.0,1164.0,22177.0,0.11498399242458403,0.28649309624496866,0.04502105301040055
32009,1028.0,41715.0,1320.0,690.0,0.2710144927536232,0.39165009940357853,0.0056657223796034
32011,1585.0,70473.0,969.0,976.0,0.36270491803278687,0.17041800643086816,0.0
32013,17289.0,81073.0,994.0,7768.0,0.1103244078269825,0.2603096512805672,0.057816614795307635
32015,5770.0,89014.0,902.0,2739.0,0.2227090178897408,0.22592766557069047,0.09396709323583181
32017,4405.0,72307.0,919.0,2471.0,0.30513961958721164,0.250436808386721,0.018765133171912834
32019,61680.0,80812.0,1326.0,25436.0,0.06648057870734392,0.23343861865655927,0.06468416876530858
32021,4542.0,54855.0,905.0,2281.0,0.19772029811486191,0.2748633879781421,0.09802876931273309
32023,54344.0,60714.0,1181.0,25289.0,0.1231365415793428,0.22209695603156707,0.08074470798265748
32027,6487.0,66902.0,715.0,2297.0,0.24423160644318676,0.2695852534562212,0.038855678906917164
32029,4140.0,93409.0,1153.0,2038.0,0.07163886162904809,0.039112050739957716,0.06474050294275013
32031,497200.0,88096.0,1608.0,218165.0,0.08648958357206701,0.40133269107257546,0.05131746865850912
32033,8735.0,72865.0,937.0,4160.0,0.19254807692307693,0.2459065197975588,0.04024594745667971
32510,58384.0,72355.0,1248.0,25156.0,0.05819685164573064,0.3766250211041702,0.055119772063737735
33001,64659.0,92783.0,1167.0,39003.0,0.3247442504422737,0.19895963853134374,0.030994679149827
33003,51804.0,86463.0,1195.0,40421.0,0.45951361915835826,0.1664759463541905,0.050630992534202446
33005,77297.0,83329.0,1276.0,35899.0,0.14705144990111146,0.272893533638145,0.03310053118237261
33007,31271.0,57677.0,876.0,20637.0,0.32150990938605417,0.25753463790887016,0.04284412032816773
33009,92120.0,88261.0,1301.0,51920.0,0.2853043143297381,0.2867653003476433,0.03176152887411716
33011,426378.0,103545.0,1623.0,177734.0,0.050603711163874104,0.32612302951286004,0.03076929273725465
33013,155967.0,97004.0,1360.0,66497.0,0.08415417236867828,0.26513521945452456,0.031174007425771935
33015,319082.0,118331.0,1687.0,137794.0,0.07419771543027999,0.21552872932507644,0.03554066120622182
33017,132575.0,88570.0,1488.0,56609.0,0.08000494620996661,0.3289170506912442,0.035414798797531774
33019,43715.0,80858.0,1211.0,21958.0,0.2431915474997723,0.2459381393669515,0.030754640292643274
34001,276270.0,78050.0,1376.0,132199.0,0.17127209736836133,0.3128599724344405,0.08783396078541139
34003,962316.0,124884.0,1914.0,369613.0,0.03919234442511492,0.34664218716121276,0.0583210536882498
34005,467805.0,108111.0,1745.0,186315.0,0.048804444086627485,0.2386723995892158,0.052748950675788685
34007,527257.0,88755.0,1402.0,213774.0,0.05255082470272344,0.3530561864323097,0.06894424335360091
34009,94941.0,91128.0,1360.0,99599.0,0.5493529051496501,0.19675162641475805,0.052663902963304164
34011,153305.0,67436.0,1282.0,57282.0,0.061118676023881845,0.3346720960934159,0.06760065485417904
34013,863002.0,80789.0,1531.0,336962.0,0.05096717137243962,0.5510181745406332,0.08716630700967437
34015,306954.0,105115.0,1531.0,117915.0,0.04554127973540262,0.19876493846905682,0.05272036860117788
34017,718323.0,91795.0,1894.0,320959.0,0.06629195629348297,0.6927609933195854,0.060073253007400046
34019,130160.0,141715.0,1687.0,52115.0,0.024081358534011322,0.14860401101061738,0.04596886254714573
34021,385864.0,100645.0,1623.0,151138.0,0.04647408328812079,0.37848508819406856,0.06305471184568656
34023,871290.0,111549.0,1871.0,317979.0,0.03206815544422745,0.36354952531337115,0.06686865454177948
34025,645353.0,124845.0,1827.0,270415.0,0.06916406264445389,0.2444817887109077,0.054022721337913186
34027,514528.0,137326.0,1904.0,199506.0,0.03138251481158461,0.25709850190173095,0.051964301187072175
34029,654362.0,89863.0,1755.0,296357.0,0.1771984464682798,0.19261984145536268,0.05446108542418953
34031,521012.0,87522.0,1621.0,185816.0,0.03702587505919835,0.4692515759824742,0.08004222007212596
34033,65275.0,79960.0,1253.0,27732.0,0.10406750324534833,0.2902278032681317,0.0741533425657812
34035,349846.0,140374.0,2033.0,133639.0,0.02122883290057543,0.25699148331065275,0.047416702077136504
34037,145807.0,116186.0,1585.0,62865.0,0.08109440865346378,0.1627399726487441,0.05116560702391765
34039,579290.0,103202.0,1730.0,212385.0,0.04288438449043012,0.42637386423451745,0.06511040651891221
34041,110849.0,100869.0,1409.0,46789.0,0.029878817670820065,0.2493666145271089,0.050988670974811856
35001,673930.0,69473.0,1144.0,302746.0,0.05698176028750174,0.3546156675248253,0.05333551570135853
35003,3743.0,49864.0,736.0,3409.0,0.475212672337929,0.06204583566238122,0.04207699194270367
35005,64217.0,52938.0,867.0,26864.0,0.11733174508636093,0.28711201079622134,0.05027673629708981
35006,26845.0,50759.0,759.0,11236.0,0.24323602705589178,0.23909208514641891,0.10500215610176801
35007,12322.0,53554.0,729.0,9607.0,0.4412407619444155,0.28222801788375557,0.037559618441971386
35009,47638.0,57309.0,1024.0,21426.0,0.13212918883599364,0.37332616294702875,0.08159606617835374
35011,1576.0,,387.0,1260.0,0.3492063492063492,0.28536585365853656,0.08436724565756824
35013,224266.0,56848.0,934.0,92436.0,0.08164567917261673,0.3453333176265476,0.06757862738220508
35015,61105.0,78426.0,1245.0,26839.0,0.11993740452326838,0.26651143099068586,0.05500565126554098
35017,27775.0,44958.0,825.0,14755.0,0.23449678075228736,0.2420540061974325,0.08369544681655017
35019,4381.0,42750.0,590.0,2029.0,0.2656481025135535,0.2536912751677852,0.02600216684723727
35021,741.0,48553.0,1038.0,496.0,0.42338709677419356,0.23076923076923078,0.15306122448979592
35023,4041.0,48882.0,814.0,2232.0,0.3378136200716846,0.19215155615696888,0.035046728971962614
35025,73733.0,68015.0,1101.0,28403.0,0.13142977854451995,0.2882448317794893,0.06873408239700375
35027,20224.0,53303.0,956.0,17871.0,0.4404342230429187,0.2319,0.050703596158141614
35028,19435.0,147139.0,1375.0,8713.0,0.053483300814874325,0.25172790105492904,0.00622524052065648
35029,25611.0,36419.0,650.0,11621.0,0.20635057223991052,0.29122845061259894,0.054120817426454075
35031,70431.0,47668.0,859.0,25304.0,0.15614132153019286,0.3022057790474406,0.09039461020211742
35033,4149.0,53663.0,887.0,2923.0,0.3267191241874786,0.1326219512195122,0.03766707168894289
35035,68816.0,55876.0,962.0,32645.0,0.2501148721090519,0.3300653594771242,0.08564631245043616
35037,8564.0,41946.0,712.0,5536.0,0.2071893063583815,0.28411938938254727,0.07425488180883864
35039,40070.0,57155.0,740.0,19862.0,0.21221427852180041,0.2000383460088196,0.049273828423590287
35041,18928.0,52685.0,898.0,8577.0,0.13244724262562668,0.39349549791694666,0.05429661207089971
35043,153604.0,86636.0,1427.0,60925.0,0.06614690192860073,0.164601458827665,0.05175330877336608
35045,120942.0,55872.0,956.0,48255.0,0.13517770179256036,0.2880044090865523,0.07260548963488561
35047,26850.0,49431.0,823.0,14867.0,0.19748436133718975,0.2692984661805381,0.04794343364663275
35049,156105.0,79071.0,1389.0,78834.0,0.10232894436410686,0.28493506860542345,0.05257456111727468
35051,11500.0,41600.0,729.0,8200.0,0.33658536585365856,0.28198529411764706,0.041609635915685735
35053,16200.0,36570.0,691.0,7693.0,0.3150916417522423,0.24900360599734295,0.012553942722636328
35055,34543.0,58950.0,1034.0,21250.0,0.26828235294117647,0.22393723069007654,0.07612793384409583
35057,15490.0,57842.0,872.0,7293.0,0.17016317016317017,0.18258426966292135,0.09032634032634032
35059,4013.0,46694.0,683.0,2101.0,0.3155640171346978,0.2760778859527121,0.06184118060435699
35061,78458.0,58933.0,1015.0,30756.0,0.10316686175055274,0.16818330130877715,0.06954260364081383
36001,317018.0,85333.0,1313.0,147662.0,0.08776123850415138,0.4342145312279608,0.050408028491238
36003,47159.0,62869.0,763.0,23540.0,0.24766355140186916,0.20734048560135518,0.07110179184140297
36005,1404779.0,48676.0,1458.0,559415.0,0.04525262997953219,0.7993353304624602,0.11399017293688846
36007,197378.0,62616.0,941.0,93164.0,0.11977802584689365,0.3546734955185659,0.07094088437994948
36009,76145.0,59540.0,770.0,40356.0,0.20965903459213003,0.2476563724721743,0.04977468854004064
36011,75102.0,67904.0,942.0,36829.0,0.14404409568546525,0.2856870955462505,0.0379687413707406
36013,125544.0,58351.0,812.0,66476.0,0.19680787050965762,0.31148277864139495,0.059210871046058725
36015,82147.0,63716.0,1059.0,39252.0,0.10165087129318251,0.3156372298791901,0.06149523958170751
36017,46321.0,62948.0,875.0,24586.0,0.1910030098430001,0.24620412267471092,0.06410663281497937
36019,78493.0,71224.0,1003.0,37658.0,0.10892771788199054,0.3064429610203838,0.04061778896580659
36021,61100.0,81528.0,1260.0,33393.0,0.202617315006139,0.23705261576595185,0.05440184301464539
36023,46246.0,70418.0,984.0,20841.0,0.0883834748812437,0.3369651034264961,0.04584397396820166
36025,44487.0,63337.0,880.0,30057.0,0.36111388362111985,0.2274644586783315,0.06447522434646898
