fips,year,permits
34041,2023,443
35000,2018,423
35000,2019,365
35000,2020,396
35000,2021,548
35000,2022,3136
35000,2023,2752
35001,2018,1479
35001,2019,1308
35001,2020,1084
35001,2021,1924
35001,2022,1820
35001,2023,1437
35005,2018,57
35005,2019,54
35005,2020,69
35005,2021,92
35005,2022,90
35005,2023,72
35009,2018,110
35009,2019,100
35009,2020,111
35009,2021,156
35009,2022,160
35009,2023,205
35013,2018,981
35013,2019,975
35013,2020,1109
35013,2021,1338
35013,2022,1105
35013,2023,873
35015,2018,284
35015,2019,265
35015,2020,448
35015,2021,129
35015,2022,137
35015,2023,264
35017,2018,9
35017,2019,10
35017,2020,10
35017,2021,15
35025,2018,166
35025,2019,164
35025,2020,147
35025,2021,211
35025,2022,207
35025,2023,163
35027,2018,89
35027,2019,64
35027,2020,63
35027,2021,91
35027,2022,75
35027,2023,81
35028,2018,14
35028,2019,40
35028,2020,24
35028,2021,40
35028,2022,39
35028,2023,35
35029,2018,19
35029,2019,8
35029,2020,7
35029,2021,8
35029,2022,8
35029,2023,6
35031,2018,4
35031,2019,2
35031,2020,13
35031,2021,2
35031,2022,1
35031,2023,1
35035,2018,0
35035,2019,0
35035,2020,0
35035,2021,3
35035,2022,1
35035,2023,4
35041,2018,21
35041,2019,22
35041,2020,21
35041,2021,31
35041,2022,28
35041,2023,23
35043,2018,781
35043,2019,765
35043,2020,834
35043,2021,1789
35043,2022,988
35043,2023,1281
35045,2018,72
35045,2019,89
35045,2020,98
35045,2021,97
35045,2022,143
35045,2023,117
35047,2018,1
35047,2019,1
35047,2020,3
35047,2021,0
35047,2022,2
35047,2023,0
35049,2018,273
35049,2019,589
35049,2020,605
35049,2021,939
35049,2022,478
35049,2023,926
35051,2018,0
35051,2019,0
35055,2018,110
35055,2019,96
35055,2020,83
35055,2021,146
35055,2022,137
35055,2023,118
35061,2018,121
35061,2019,75
35061,2020,96
35061,2021,308
35061,2022,249
35061,2023,259
36001,2018,639
36001,2019,517
36001,2020,648
36001,2021,882
36001,2022,959
36001,2023,603
36003,2022,23
36003,2023,70
36005,2018,3698
36005,2019,5541
36005,2020,4632
36005,2021,5348
36005,2022,3930
36005,2023,1870
36007,2022,289
36007,2023,234
36009,2022,116
36009,2023,110
36011,2022,65
36011,2023,104
36013,2022,102
36013,2023,102
36015,2022,75
36015,2023,79
36017,2022,188
36017,2023,142
36019,2022,178
36019,2023,225
36021,2022,96
36021,2023,83
36023,2022,43
36023,2023,48
36025,2022,74
36025,2023,73
36027,2022,434
36027,2023,694
36029,2018,1247
36029,2019,1535
36029,2020,1273
36029,2021,1353
36029,2022,1349
36029,2023,1090
36031,2022,220
36031,2023,199
36033,2022,92
36033,2023,86
36035,2022,65
36035,2023,58
36037,2022,103
36037,2023,37
36039,2022,104
36039,2023,93
36041,2022,57
36041,2023,36
36043,2022,71
36043,2023,71
36045,2022,169
36045,2023,190
36047,2018,8445
36047,2019,9696
36047,2020,6802
36047,2021,7013
36047,2022,9423
36047,2023,4063
36049,2022,74
36049,2023,122
36051,2018,120
36051,2019,87
36051,2020,61
36051,2021,38
36051,2022,45
36051,2023,91
36053,2022,74
36053,2023,94
36055,2018,1422
36055,2019,1412
36055,2020,1317
36055,2021,924
36055,2022,1685
36055,2023,903
36057,2022,96
36057,2023,44
36059,2018,1026
36059,2019,1537
36059,2020,1346
36059,2021,1373
36059,2022,984
36059,2023,653
36061,2018,3584
36061,2019,5512
36061,2020,1896
36061,2021,3165
36061,2022,2584
36061,2023,1582
36063,2018,206
36063,2019,186
36063,2020,189
36063,2021,198
36063,2022,209
36063,2023,202
36065,2022,225
36065,2023,171
36067,2022,248
36067,2023,311
36069,2018,466
36069,2019,256
36069,2020,320
36069,2021,437
36069,2022,533
36069,2023,321
36071,2022,1175
36071,2023,1039
36073,2018,17
36073,2019,59
36073,2020,32
36073,2021,31
36073,2022,32
36073,2023,22
36075,2022,139
36075,2023,121
36077,2022,164
36077,2023,122
36079,2018,54
36079,2019,116
36079,2020,38
36079,2021,67
36079,2022,124
36079,2023,80
36081,2018,4577
36081,2019,5137
36081,2020,5840
36081,2021,4087
36081,2022,5161
36081,2023,1598
36083,2018,242
36083,2019,183
36083,2020,164
36083,2021,230
36083,2022,190
36083,2023,278
36085,2018,606
36085,2019,661
36085,2020,408
36085,2021,310
36085,2022,392
36085,2023,97
36087,2018,406
36087,2019,455
36087,2020,460
36087,2021,470
36087,2022,393
36087,2023,396
36089,2022,233
36089,2023,222
36091,2018,1064
36091,2019,1014
36091,2020,1010
36091,2021,1090
36091,2022,1181
36091,2023,938
36093,2018,187
36093,2019,182
36093,2020,129
36093,2021,437
36093,2022,146
36093,2023,85
36095,2018,31
36095,2019,28
36095,2020,37
36095,2021,54
36095,2022,45
36095,2023,48
36097,2022,60
36097,2023,60
36099,2018,50
36099,2019,48
36099,2020,56
36099,2021,40
36099,2022,67
36099,2023,46
36101,2022,109
36101,2023,141
36103,2018,1003
36103,2019,772
36103,2020,592
36103,2021,1461
36103,2022,1445
36103,2023,1155
36105,2022,558
36105,2023,427
36107,2022,142
36107,2023,102
36109,2022,294
36109,2023,221
36111,2022,424
36111,2023,347
36113,2022,201
36113,2023,138
36115,2022,94
36115,2023,94
36117,2018,120
36117,2019,108
36117,2020,131
36117,2021,136
36117,2022,128
36117,2023,161
36119,2018,1651
36119,2019,1456
36119,2020,2471
36119,2021,2788
36119,2022,3289
36119,2023,1706
36121,2022,40
36121,2023,47
36123,2022,72
36123,2023,62
37001,2022,1949
37001,2023,2730
37003,2022,115
37003,2023,109
37005,2022,68
37005,2023,83
37007,2018,45
37007,2019,47
37007,2020,55
37007,2021,64
37007,2022,55
37007,2023,52
37009,2022,171
37009,2023,166
37011,2018,118
37011,2019,131
37011,2020,152
37011,2021,204
37011,2022,210
37011,2023,155
37013,2022,245
37013,2023,244
37015,2018,13
37015,2019,19
37015,2020,23
37015,2021,14
37015,2022,31
37015,2023,28
37017,2022,55
37017,2023,70
37019,2022,4947
37019,2023,6552
37021,2022,2007
37021,2023,2594
37023,2022,543
37023,2023,432
37025,2018,2021
37025,2019,2714
37025,2020,3134
37025,2021,2152
37025,2022,1819
37025,2023,2270
37027,2022,281
37027,2023,246
37029,2022,62
37029,2023,65
37031,2022,693
37031,2023,524
37033,2018,57
37033,2019,21
37033,2020,30
37033,2021,62
37033,2022,42
37033,2023,43
37035,2022,1698
37035,2023,1592
37037,2018,710
37037,2019,902
37037,2020,700
37037,2021,1124
37037,2022,891
37037,2023,999
37039,2022,263
37039,2023,280
37041,2022,39
37041,2023,45
37043,2022,124
37043,2023,128
37045,2022,355
37045,2023,281
37047,2022,15
37047,2023,13
37049,2022,651
37049,2023,498
37051,2018,575
37051,2019,962
37051,2020,709
37051,2021,852
37051,2022,1175
37051,2023,974
37053,2018,425
37053,2019,448
37053,2020,560
37053,2021,547
37053,2022,363
37053,2023,437
37055,2022,577
37055,2023,430
37057,2022,904
37057,2023,1077
37059,2018,246
37059,2019,236
37059,2020,256
37059,2021,267
37059,2022,248
37059,2023,239
37061,2022,100
37061,2023,110
37063,2018,3360
37063,2019,3945
37063,2020,3739
37063,2021,3868
37063,2022,4780
37063,2023,4819
37065,2022,108
37065,2023,79
37067,2022,2394
37067,2023,3454
37069,2018,736
37069,2019,918
37069,2020,913
37069,2021,1141
37069,2022,951
37069,2023,843
37071,2018,1290
37071,2019,1396
37071,2020,1728
37071,2021,2253
37071,2022,1639
37071,2023,1520
37073,2022,16
37073,2023,13
37075,2022,7
37075,2023,31
37077,2018,253
37077,2019,341
37077,2020,315
37077,2021,217
37077,2022,220
37077,2023,219
37079,2022,20
37079,2023,23
37081,2018,1658
37081,2019,1956
37081,2020,2600
37081,2021,3148
37081,2022,2470
37081,2023,2768
37083,2022,70
37083,2023,55
37085,2022,1041
37085,2023,1086
37087,2022,301
37087,2023,274
37089,2018,837
37089,2019,619
37089,2020,572
37089,2021,790
37089,2022,1080
37089,2023,775
37091,2022,38
37091,2023,19
37093,2018,244
37093,2019,238
37093,2020,339
37093,2021,423
37093,2022,348
37093,2023,487
37095,2022,20
37095,2023,15
37097,2018,1991
37097,2019,1263
37097,2020,1905
37097,2021,2047
37097,2022,2595
37097,2023,4354
37099,2022,278
37099,2023,235
37101,2018,2553
37101,2019,2630
37101,2020,3447
37101,2021,3520
37101,2022,2662
37101,2023,2387
37103,2022,27
37103,2023,28
37105,2022,307
37105,2023,541
37107,2022,294
37107,2023,171
37109,2022,898
37109,2023,677
37111,2022,182
37111,2023,186
37113,2022,180
37113,2023,176
37115,2022,138
37115,2023,188
37117,2022,0
37117,2023,0
37119,2018,14049
37119,2019,12434
37119,2020,11067
37119,2021,14375
37119,2022,13107
37119,2023,14435
37121,2022,40
37121,2023,39
37123,2022,104
37123,2023,134
37125,2022,982
37125,2023,872
37127,2022,319
37127,2023,535
37129,2022,3327
37129,2023,2883
37131,2022,23
37131,2023,18
37133,2018,1034
37133,2019,1331
37133,2020,1435
37133,2021,1597
37133,2022,1322
37133,2023,1419
37135,2018,1242
37135,2019,495
37135,2020,465
37135,2021,900
37135,2022,485
37135,2023,1016
37137,2022,87
37137,2023,93
37139,2022,184
37139,2023,153
37141,2022,1096
37141,2023,946
37143,2022,46
37143,2023,45
37145,2018,105
37145,2019,112
37145,2020,168
37145,2021,129
37145,2022,152
37145,2023,190
37147,2022,928
37147,2023,1369
37149,2022,227
37149,2023,153
37151,2018,354
37151,2019,302
37151,2020,358
37151,2021,487
37151,2022,400
37151,2023,447
37153,2022,24
37153,2023,47
37155,2022,233
37155,2023,361
37157,2018,221
37157,2019,165
37157,2020,209
37157,2021,242
37157,2022,265
37157,2023,278
37159,2022,836
37159,2023,592
37161,2022,220
37161,2023,244
37163,2022,180
37163,2023,169
37165,2022,53
37165,2023,43
37167,2022,373
37167,2023,349
37169,2022,168
37169,2023,145
37171,2022,258
37171,2023,210
37173,2022,116
37173,2023,89
37175,2022,138
37175,2023,181
37177,2022,4
37177,2023,7
37179,2018,1634
37179,2019,1617
37179,2020,2354
37179,2021,2773
37179,2022,2355
37179,2023,2309
37181,2018,44
37181,2019,42
37181,2020,87
37181,2021,166
37181,2022,77
37181,2023,72
37183,2018,12664
37183,2019,11424
37183,2020,12598
37183,2021,16988
37183,2022,17938
37183,2023,17389
37185,2022,260
37185,2023,248
37187,2022,1
37187,2023,0
37189,2022,529
37189,2023,462
37191,2022,410
37191,2023,538
37193,2022,136
37193,2023,141
37195,2018,234
37195,2019,181
37195,2020,383
37195,2021,343
37195,2022,620
37195,2023,373
37197,2022,161
37197,2023,113
37199,2022,103
37199,2023,90
38001,2022,2
38001,2023,0
38003,2022,41
38003,2023,12
38005,2022,1
38005,2023,1
38007,2022,1
38007,2023,11
38009,2022,17
38009,2023,13
38011,2022,4
38011,2023,3
38013,2022,2
38013,2023,3
38015,2022,503
38015,2023,199
38017,2022,2052
38017,2023,1703
38019,2022,5
38019,2023,3
38021,2022,7
38021,2023,1
38023,2022,0
38023,2023,2
38025,2022,11
38025,2023,10
38027,2022,0
38027,2023,0
38029,2022,24
38029,2023,23
38031,2022,9
38031,2023,5
38033,2022,6
38033,2023,2
38035,2022,120
38035,2023,106
38037,2022,8
38037,2023,4
38039,2022,0
38039,2023,0
38041,2022,0
38041,2023,0
38043,2022,3
38043,2023,0
38045,2022,1
38045,2023,2
38047,2022,3
38047,2023,1
38049,2022,1
38049,2023,6
38051,2022,0
38051,2023,0
38053,2022,52
38053,2023,17
38055,2022,28
38055,2023,38
38057,2022,9
38057,2023,0
38059,2022,91
38059,2023,88
38061,2022,61
38061,2023,21
38063,2022,0
38063,2023,0
38065,2022,3
38065,2023,4
38067,2022,3
38067,2023,0
38069,2022,8
38069,2023,5
38071,2022,18
38071,2023,0
38073,2022,11
38073,2023,2
38075,2022,0
38075,2023,0
38077,2022,38
38077,2023,33
38079,2022,0
38079,2023,0
38081,2022,4
38081,2023,5
38083,2022,6
38083,2023,0
38085,2022,0
38085,2023,0
38087,2022,1
38087,2023,0
38089,2022,75
38089,2023,70
38091,2022,3
38091,2023,4
38093,2022,14
38093,2023,16
38095,2022,0
38095,2023,0
38097,2022,6
38097,2023,4
38099,2022,6
38099,2023,4
38101,2022,173
38101,2023,121
38103,2022,0
38103,2023,5
38105,2022,70
38105,2023,62
39001,2022,21
39001,2023,28
39003,2022,106
39003,2023,91
39005,2022,54
39005,2023,87
39007,2018,114
39007,2019,138
39007,2020,149
39007,2021,168
39007,2022,161
39007,2023,150
39009,2022,85
39009,2023,7
39011,2022,107
39011,2023,123
39013,2022,6
39013,2023,5
39015,2018,92
39015,2019,102
39015,2020,108
39015,2021,122
39015,2022,118
39015,2023,138
39017,2018,791
39017,2019,784
39017,2020,1125
39017,2021,941
39017,2022,887
39017,2023,705
39019,2022,3
39019,2023,0
39021,2022,50
39021,2023,27
39023,2022,183
39023,2023,215
39025,2018,579
39025,2019,634
39025,2020,958
39025,2021,1224
39025,2022,904
39025,2023,1448
39027,2022,105
39027,2023,101
39029,2022,55
39029,2023,53
39031,2022,6
39031,2023,6
39033,2022,9
39033,2023,7
39035,2022,861
39035,2023,1028
39037,2022,46
39037,2023,48
39039,2022,40
39039,2023,32
39041,2018,1647
39041,2019,1927
39041,2020,1902
39041,2021,2359
39041,2022,1883
39041,2023,2043
39043,2022,275
39043,2023,141
39045,2022,610
39045,2023,439
39047,2022,34
39047,2023,64
39049,2018,4976
39049,2019,4897
39049,2020,7985
39049,2021,6772
39049,2022,8117
39049,2023,7303
39051,2022,23
39051,2023,46
39053,2022,7
39053,2023,17
39055,2018,147
39055,2019,155
39055,2020,139
39055,2021,191
39055,2022,159
39055,2023,157
39057,2022,527
39057,2023,422
39059,2022,28
39059,2023,22
39061,2022,1681
39061,2023,1143
39063,2022,136
39063,2023,137
39065,2022,24
39065,2023,25
39067,2022,0
39067,2023,0
39069,2022,21
39069,2023,22
39071,2022,68
39071,2023,25
39073,2022,3
39073,2023,6
39075,2022,4
39075,2023,3
39077,2022,96
39077,2023,65
39079,2022,37
39079,2023,28
39081,2022,6
39081,2023,0
39083,2022,319
39083,2023,515
39085,2018,410
39085,2019,431
39085,2020,688
39085,2021,775
39085,2022,524
39085,2023,435
39087,2022,10
39087,2023,18
39089,2018,261
39089,2019,262
39089,2020,292
39089,2021,363
39089,2022,272
39089,2023,180
39091,2022,80
39091,2023,85
39093,2018,1121
39093,2019,1152
39093,2020,1270
39093,2021,1127
39093,2022,1054
39093,2023,987
39095,2022,669
39095,2023,621
39097,2018,137
39097,2019,135
39097,2020,170
39097,2021,96
39097,2022,205
39097,2023,274
39099,2022,156
39099,2023,127
39101,2022,42
39101,2023,33
39103,2018,629
39103,2019,508
39103,2020,499
39103,2021,463
39103,2022,717
39103,2023,669
39105,2022,6
39105,2023,10
39107,2022,91
39107,2023,70
39109,2022,396
39109,2023,223
39111,2022,3
39111,2023,0
39113,2022,1332
39113,2023,1115
39115,2022,42
39115,2023,39
39117,2018,73
39117,2019,85
39117,2020,105
39117,2021,149
39117,2022,130
39117,2023,85
39119,2022,22
39119,2023,20
39121,2022,15
39121,2023,13
39123,2022,196
39123,2023,155
39125,2022,24
39125,2023,19
39127,2022,36
39127,2023,30
39129,2022,217
39129,2023,231
39131,2022,31
39131,2023,28
39133,2022,328
39133,2023,300
39135,2022,46
39135,2023,30
39137,2022,37
39137,2023,31
39139,2022,253
39139,2023,132
39141,2022,11
39141,2023,21
39143,2022,55
39143,2023,35
39145,2022,5
39145,2023,4
39147,2022,48
39147,2023,45
39149,2022,67
39149,2023,96
39151,2022,809
39151,2023,509
39153,2022,2727
39153,2023,685
39155,2022,109
39155,2023,97
39157,2022,84
39157,2023,69
39159,2018,863
39159,2019,570
39159,2020,854
39159,2021,1253
39159,2022,816
39159,2023,848
39161,2022,39
39161,2023,44
39163,2022,2
39163,2023,3
39165,2018,1472
39165,2019,1380
39165,2020,1640
39165,2021,1402
39165,2022,888
39165,2023,722
39167,2022,10
39167,2023,18
39169,2022,212
39169,2023,205
39171,2022,33
39171,2023,31
39173,2022,201
39173,2023,530
39175,2022,25
39175,2023,18
40001,2018,4
40001,2019,1
40001,2020,12
40001,2021,7
40001,2022,11
40001,2023,16
40003,2022,0
40003,2023,0
40005,2022,1
40005,2023,1
40007,2022,0
40007,2023,1
40009,2022,5
40009,2023,11
40011,2022,0
40011,2023,2
40013,2022,305
40013,2023,92
40015,2022,4
40015,2023,4
40017,2018,483
40017,2019,509
40017,2020,475
40017,2021,543
40017,2022,351
40017,2023,307
40019,2022,43
40019,2023,25
40021,2018,103
40021,2019,107
40021,2020,133
40021,2021,160
40021,2022,171
40021,2023,87
40023,2022,16
40023,2023,1
40025,2022,1
40025,2023,0
40027,2018,680
40027,2019,980
40027,2020,1150
40027,2021,1183
40027,2022,724
40027,2023,578
40029,2018,11
40029,2019,20
40029,2020,1
40029,2021,11
40029,2022,2
40029,2023,7
40031,2022,78
40031,2023,152
40033,2022,1
40033,2023,1
40035,2022,7
40035,2023,7
40037,2018,227
40037,2019,175
40037,2020,197
40037,2021,215
40037,2022,239
40037,2023,222
40039,2022,21
40039,2023,30
40041,2022,39
40041,2023,39
40045,2022,3
40045,2023,0
40047,2022,44
40047,2023,10
40049,2022,4
40049,2023,3
40051,2018,127
40051,2019,40
40051,2020,202
40051,2021,237
40051,2022,213
40051,2023,133
40053,2022,7
40053,2023,3
40055,2018,1
40055,2019,0
40055,2020,1
40055,2021,1
40055,2022,1
40055,2023,1
40059,2022,0
40059,2023,0
40061,2022,18
40061,2023,23
40063,2022,2
40063,2023,6
40065,2022,28
40065,2023,35
40069,2022,0
40069,2023,2
40071,2022,9
40071,2023,9
40073,2022,42
40073,2023,40
40075,2022,0
40075,2023,2
40077,2022,7
40077,2023,3
40079,2022,60
40079,2023,58
40081,2018,8
40081,2019,8
40081,2020,17
40081,2021,23
40081,2022,18
40081,2023,10
40083,2018,9
40083,2019,14
40083,2020,14
40083,2021,36
40083,2022,27
40083,2023,79
40085,2022,2
40085,2023,1
40087,2018,381
40087,2019,550
40087,2020,615
40087,2021,633
40087,2022,546
40087,2023,482
40089,2022,18
40089,2023,6
40091,2022,5
40091,2023,14
40093,2022,0
40093,2023,0
40095,2022,13
40095,2023,24
40097,2022,31
40097,2023,29
40099,2022,17
40099,2023,15
40101,2022,43
40101,2023,52
40103,2022,9
40103,2023,8
40105,2022,7
40105,2023,7
40107,2022,5
40107,2023,3
40109,2018,4072
40109,2019,4427
40109,2020,4991
40109,2021,5610
40109,2022,4967
40109,2023,4869
40111,2018,7
40111,2019,9
40111,2020,77
40111,2021,11
40111,2022,7
40111,2023,11
40113,2018,126
40113,2019,143
40113,2020,132
40113,2021,137
40113,2022,170
40113,2023,122
40115,2022,3
40115,2023,5
40117,2018,3
40117,2019,1
40117,2020,3
40117,2021,1
40117,2022,1
40117,2023,2
40119,2022,206
40119,2023,205
40121,2022,134
40121,2023,83
40123,2022,19
40123,2023,21
40125,2022,124
40125,2023,157
40127,2022,0
40127,2023,0
40129,2022,0
40129,2023,0
40131,2018,522
40131,2019,750
40131,2020,685
40131,2021,650
40131,2022,644
40131,2023,554
40133,2022,57
40133,2023,70
40135,2022,105
40135,2023,97
40137,2022,17
40137,2023,17
40139,2022,5
40139,2023,4
40141,2022,0
40141,2023,1
40143,2018,2171
40143,2019,2722
40143,2020,3215
40143,2021,3214
40143,2022,3570
40143,2023,3687
40145,2018,356
40145,2019,500
40145,2020,615
40145,2021,692
40145,2022,500
40145,2023,513
40147,2022,61
40147,2023,41
40149,2022,1
40149,2023,0
40151,2022,12
40151,2023,0
40153,2022,1
40153,2023,1
41000,2018,176
41000,2019,255
41000,2020,368
41000,2021,423
41000,2022,279
41000,2023,154
41001,2022,66
41001,2023,42
41003,2022,289
41003,2023,404
41005,2018,1749
41005,2019,1788
41005,2020,1988
41005,2021,1803
41005,2022,2284
41005,2023,1153
41007,2022,138
41007,2023,145
41009,2022,96
41009,2023,57
41011,2022,28
41011,2023,29
41013,2022,258
41013,2023,184
41015,2022,92
41015,2023,64
41017,2018,1982
41017,2019,2028
41017,2020,2403
41017,2021,2737
41017,2022,2113
41017,2023,2397
41019,2018,284
41019,2019,270
41019,2020,243
41019,2021,437
41019,2022,234
41019,2023,246
41023,2020,7
41023,2021,20
41023,2022,11
41023,2023,20
41025,2018,7
41025,2019,4
41025,2020,14
41025,2021,11
41025,2022,15
41025,2023,9
41027,2022,74
41027,2023,39
41029,2022,1038
41029,2023,1384
41031,2022,127
41031,2023,131
41033,2022,338
41033,2023,209
41035,2018,138
41035,2019,137
41035,2020,152
41035,2021,224
41035,2022,166
41035,2023,145
41037,2020,8
41037,2021,23
41037,2022,21
41037,2023,17
41039,2022,1758
41039,2023,1239
41041,2022,317
41041,2023,187
41043,2022,331
41043,2023,324
41045,2022,32
41045,2023,34
41047,2022,2430
41047,2023,1768
41049,2022,198
41049,2023,67
41051,2018,6569
41051,2019,6098
41051,2020,2729
41051,2021,3562
41051,2022,2734
41051,2023,3522
41053,2022,262
41053,2023,219
41057,2022,141
41057,2023,92
41059,2022,474
41059,2023,191
41061,2022,43
41061,2023,39
41063,2022,3
41063,2023,3
41065,2019,0
41065,2020,83
41065,2021,96
41065,2022,74
41065,2023,66
41067,2018,1890
41067,2019,3388
41067,2020,3116
41067,2021,3025
41067,2022,3220
41067,2023,2648
41071,2018,503
41071,2019,565
41071,2020,351
41071,2021,609
41071,2022,544
41071,2023,349
42001,2018,224
42001,2019,220
42001,2020,237
42001,2021,438
42001,2022,394
42001,2023,338
42003,2022,1708
42003,2023,3070
42005,2022,40
42005,2023,45
42007,2022,172
42007,2023,212
42009,2022,63
42009,2023,58
42011,2022,352
42011,2023,393
42013,2022,135
42013,2023,63
42015,2022,68
42015,2023,65
42017,2018,843
42017,2019,728
42017,2020,711
42017,2021,966
42017,2022,1019
42017,2023,782
42019,2022,911
42019,2023,998
42021,2022,58
42021,2023,72
42023,2022,0
42023,2023,0
42025,2022,139
42025,2023,149
42027,2022,635
42027,2023,355
42029,2018,1963
42029,2019,1762
42029,2020,2257
42029,2021,2188
42029,2022,1817
42029,2023,1484
42031,2022,22
42031,2023,27
42033,2022,72
42033,2023,76
42035,2022,25
42035,2023,19
42037,2018,153
42037,2019,93
42037,2020,58
42037,2021,145
42037,2022,124
42037,2023,89
42039,2022,70
42039,2023,65
42041,2018,1179
42041,2019,1261
42041,2020,963
42041,2021,758
42041,2022,1659
42041,2023,1076
42043,2018,721
42043,2019,660
42043,2020,563
42043,2021,671
42043,2022,491
42043,2023,707
42045,2018,376
42045,2019,275
42045,2020,303
42045,2021,535
42045,2022,417
42045,2023,284
42047,2022,23
42047,2023,31
42049,2022,236
42049,2023,202
42051,2022,244
42051,2023,195
42053,2022,5
42053,2023,0
42055,2018,421
42055,2019,389
42055,2020,331
42055,2021,382
42055,2022,387
42055,2023,410
42057,2022,36
42057,2023,29
42059,2022,43
42059,2023,33
42061,2022,53
42061,2023,83
42063,2022,60
42063,2023,33
42065,2022,60
42065,2023,43
42067,2022,32
42067,2023,54
42069,2022,212
42069,2023,224
42071,2022,1284
42071,2023,1366
42073,2022,59
42073,2023,49
42075,2022,417
42075,2023,253
42077,2022,818
42077,2023,513
42079,2022,290
42079,2023,242
42081,2022,48
42081,2023,87
42083,2022,29
42083,2023,41
42085,2022,79
42085,2023,75
42087,2022,91
42087,2023,82
42089,2022,285
42089,2023,239
42091,2018,2579
42091,2019,1551
42091,2020,1866
42091,2021,1494
42091,2022,1637
42091,2023,1650
42093,2018,49
42093,2019,30
42093,2020,30
42093,2021,17
42093,2022,25
42093,2023,24
42095,2022,961
42095,2023,667
42097,2022,68
42097,2023,83
42099,2018,98
42099,2019,88
42099,2020,90
42099,2021,113
42099,2022,86
42099,2023,100
42101,2018,3239
42101,2019,4566
42101,2020,5665
42101,2021,26116
42101,2022,3223
42101,2023,3863
42103,2018,101
42103,2019,119
42103,2020,126
42103,2021,380
42103,2022,280
42103,2023,142
42105,2022,22
42105,2023,28
42107,2022,143
42107,2023,146
42109,2022,58
42109,2023,56
42111,2022,66
42111,2023,81
42113,2022,8
42113,2023,21
42115,2022,63
42115,2023,58
42117,2022,37
42117,2023,36
42119,2022,62
42119,2023,89
42121,2022,25
42121,2023,35
42123,2022,27
42123,2023,28
42125,2022,462
42125,2023,454
42127,2022,146
42127,2023,134
42129,2022,496
42129,2023,449
42131,2022,28
42131,2023,31
42133,2022,1386
42133,2023,1143
44001,2018,140
44001,2019,47
44001,2020,57
44001,2021,60
44001,2022,59
44001,2023,33
44003,2018,191
44003,2019,184
44003,2020,217
44003,2021,287
44003,2022,245
44003,2023,215
44005,2018,137
44005,2019,156
44005,2020,122
44005,2021,133
44005,2022,124
44005,2023,158
44007,2018,371
44007,2019,587
44007,2020,579
44007,2021,616
44007,2022,651
44007,2023,473
44009,2018,385
44009,2019,420
44009,2020,354
44009,2021,358
44009,2022,322
44009,2023,307
45001,2022,121
45001,2023,157
45003,2018,894
45003,2019,928
45003,2020,1145
45003,2021,1630
45003,2022,1695
45003,2023,1472
45005,2022,2
45005,2023,2
45007,2022,1531
45007,2023,1401
45009,2018,14
45009,2019,6
45009,2020,15
45009,2021,6
45009,2022,6
45009,2023,9
45011,2022,36
45011,2023,20
45013,2022,1904
45013,2023,1657
45015,2018,2342
45015,2019,2297
45015,2020,2967
45015,2021,3121
45015,2022,3238
45015,2023,2911
45017,2018,29
45017,2019,27
45017,2020,8
45017,2021,0
45017,2022,7
45017,2023,23
45019,2018,4018
45019,2019,3754
45019,2020,4291
45019,2021,3841
45019,2022,4399
45019,2023,4474
45021,2022,187
45021,2023,270
45023,2022,72
45023,2023,164
45025,2022,105
45025,2023,170
45027,2022,100
45027,2023,91
45029,2022,68
45029,2023,44
45031,2022,124
45031,2023,180
45033,2022,44
45033,2023,42
45035,2018,696
45035,2019,703
45035,2020,1364
45035,2021,1322
45035,2022,1533
45035,2023,1111
45037,2018,114
45037,2019,153
45037,2020,219
45037,2021,194
45037,2022,237
45037,2023,238
45039,2018,51
45039,2019,50
45039,2020,72
45039,2021,57
45039,2022,66
45039,2023,76
45041,2022,626
45041,2023,536
45043,2022,481
45043,2023,355
45045,2018,4711
45045,2019,4588
45045,2020,6122
45045,2021,7974
45045,2022,4738
45045,2023,4818
45047,2022,261
45047,2023,62
45049,2022,7
45049,2023,7
45051,2018,4563
45051,2019,4503
45051,2020,5419
45051,2021,6970
45051,2022,7046
45051,2023,6520
45053,2022,1060
45053,2023,1321
45055,2018,291
45055,2019,318
45055,2020,494
45055,2021,753
45055,2022,410
45055,2023,665
45057,2022,1072
45057,2023,699
45059,2018,169
45059,2019,160
45059,2020,189
45059,2021,177
45059,2022,319
45059,2023,422
45061,2022,17
45061,2023,17
45063,2018,1896
45063,2019,2322
45063,2020,2396
45063,2021,2688
45063,2022,1818
45063,2023,1826
45065,2022,152
45065,2023,115
45067,2022,77
45067,2023,73
45069,2022,9
45069,2023,7
45071,2022,193
45071,2023,180
45073,2022,833
45073,2023,612
45075,2022,91
45075,2023,83
45077,2018,707
45077,2019,751
45077,2020,846
45077,2021,1047
45077,2022,1632
45077,2023,1087
45079,2018,2635
45079,2019,1683
45079,2020,1843
45079,2021,3263
45079,2022,3439
45079,2023,2843
45081,2018,41
45081,2019,40
45081,2020,48
45081,2021,118
45081,2022,63
45081,2023,47
45083,2022,3035
45083,2023,2867
45085,2018,269
45085,2019,333
45085,2020,333
45085,2021,388
45085,2022,402
45085,2023,381
45087,2022,41
45087,2023,42
45089,2022,38
45089,2023,37
45091,2018,2740
45091,2019,2584
45091,2020,2564
45091,2021,3271
45091,2022,2720
45091,2023,2289
46003,2022,9
46003,2023,2
46005,2022,35
46005,2023,21
46007,2018,3
46007,2019,0
46007,2020,6
