fips,year,rent,rent_months,log_rent,d_log_rent,gross_inflow,gross_outflow,nonmigrant_exemptions,net_migration,irs_population_base,population_lag,net_mig_share,gross_inflow_share
36067,2018,1045.3327912654731,12,6.952090574242239,0.032431823539746496,,,,,,,,
36067,2019,1073.1312209666075,12,6.978336028691764,0.02624545444952542,,,,,,,,
36067,2020,1126.4585618507597,12,7.026833974331769,0.04849794564000476,12529.0,15374.0,366107.0,-2845.0,381481.0,381481.0,-0.007457776403018761,0.032843051161132536
36067,2021,1228.737104878848,12,7.113742176902828,0.0869082025710588,12100.0,15515.0,351876.0,-3415.0,367391.0,367391.0,-0.009295273972416309,0.03293493852598458
36067,2022,1363.61095214428,12,7.2178915720181465,0.10414939511531873,11908.0,15053.0,354939.0,-3145.0,369992.0,369992.0,-0.008500183787757572,0.03218447966442518
36067,2023,1436.0397531161927,12,7.269644432453543,0.051752860435396286,11796.0,14077.0,360560.0,-2281.0,374637.0,374637.0,-0.006088560393127214,0.031486478911586416
36067,2024,1534.7363224932558,12,7.336113868388602,0.06646943593505927,,,,,,,,
36067,2025,1617.8860763109424,12,7.388875684948511,0.05276181655990886,,,,,,,,
36067,2026,1668.3743863791024,4,7.419605009998699,0.03072932505018855,,,,,,,,
36069,2020,1306.6851881049752,4,7.175248818586074,,5429.0,5055.0,89620.0,374.0,94675.0,94675.0,0.003950356482703987,0.0573435437021389
36069,2021,1405.0888630362492,11,7.247855827480427,0.07260700889435245,5073.0,4776.0,86692.0,297.0,91468.0,91468.0,0.0032470372152009447,0.05546201950408886
36069,2022,1544.382640448977,12,7.342379524006381,0.09452369652595394,5089.0,4860.0,87303.0,229.0,92163.0,92163.0,0.002484728144700151,0.05521738658680816
36069,2023,1650.7288567610788,12,7.408972200730397,0.06659267672401636,4800.0,4748.0,89280.0,52.0,94028.0,94028.0,0.0005530267579869826,0.05104862381418301
36069,2024,1761.6775023345554,12,7.474021760422168,0.06504955969177129,,,,,,,,
36069,2025,1846.2865792817995,12,7.520931646395047,0.046909885972878484,,,,,,,,
36069,2026,1877.784316889718,4,7.537847805936187,0.016916159541140452,,,,,,,,
36071,2015,1201.9941594254383,12,7.091737256036291,,,,,,,,,
36071,2016,1249.9655986340902,12,7.130871308824907,0.039134052788615925,,,,,,,,
36071,2017,1304.6875815025323,12,7.1737188899482796,0.04284758112337261,,,,,,,,
36071,2018,1365.2685367168388,12,7.2191064184656994,0.045387528517419895,,,,,,,,
36071,2019,1427.259088037763,12,7.263511162340483,0.044404743874783215,,,,,,,,
36071,2020,1508.4982203951897,12,7.318869878880283,0.05535871653979996,17902.0,17958.0,333949.0,-56.0,351907.0,351907.0,-0.0001591329527403547,0.05087139499924696
36071,2021,1701.4247895824954,12,7.439221290544078,0.12035141166379582,17905.0,17935.0,303186.0,-30.0,321121.0,321121.0,-9.34227285042087e-05,0.055757798462261886
36071,2022,1884.8568338369403,12,7.541607146778618,0.10238585623453922,17342.0,18015.0,311551.0,-673.0,329566.0,329566.0,-0.0020420795834521764,0.05262071937032339
36071,2023,1975.096531572524,12,7.588372552886375,0.046765406107756924,15753.0,16859.0,321182.0,-1106.0,338041.0,338041.0,-0.003271792474877308,0.04660085610917019
36071,2024,2076.8008536723364,12,7.638583937561466,0.050211384675091786,,,,,,,,
36071,2025,2146.3293729846114,12,7.671514393698909,0.03293045613744283,,,,,,,,
36071,2026,2186.731979767361,4,7.690163461620011,0.018649067921101548,,,,,,,,
36075,2022,906.8596393236551,4,6.809987685464574,,3814.0,3626.0,86719.0,188.0,90345.0,90345.0,0.0020809120593281312,0.04221594996956113
36075,2023,977.6740486043532,12,6.885176330847853,0.07518864538327907,3598.0,3501.0,88203.0,97.0,91704.0,91704.0,0.0010577510250370757,0.039234929774055655
36075,2024,1098.8444315234567,12,7.002014389810085,0.11683805896223198,,,,,,,,
36075,2025,1192.1444336051302,12,7.083509009416729,0.08149461960664439,,,,,,,,
36075,2026,1336.2711862492679,4,7.197638317217695,0.1141293078009662,,,,,,,,
36077,2024,1331.991389350349,8,7.19443038662775,,,,,,,,,
36077,2025,1383.8483742667495,12,7.2326235740102565,0.038193187382506544,,,,,,,,
36077,2026,1479.044259682582,4,7.29915138767385,0.06652781366359317,,,,,,,,
36079,2023,2125.7998436148687,12,7.6619034075341705,,4640.0,4860.0,83036.0,-220.0,87896.0,87896.0,-0.0025029580413215616,0.05278966050787294
36079,2024,2271.9854891550217,12,7.728409393005075,0.06650598547090425,,,,,,,,
36079,2025,2433.302468337872,12,7.797004654143217,0.0685952611381424,,,,,,,,
36079,2026,2571.400169327516,4,7.852205842500467,0.055201188357250075,,,,,,,,
36081,2015,2106.892069417455,12,7.652969187725879,,,,,,,,,
36081,2016,2192.3026932682715,12,7.69270772852901,0.039738540803130995,,,,,,,,
36081,2017,2239.14509729414,12,7.713849419007358,0.02114169047834835,,,,,,,,
36081,2018,2268.6946335508433,12,7.726959893770848,0.013110474763490032,,,,,,,,
36081,2019,2345.15860430308,12,7.760108313690492,0.03314841991964368,,,,,,,,
36081,2020,2333.658363382574,12,7.755192428260725,-0.004915885429767286,71742.0,122149.0,1828524.0,-50407.0,1950673.0,1950673.0,-0.025840825192126,0.03677807607938388
36081,2021,2328.5738554838467,12,7.753011279971324,-0.002181148289400525,65039.0,126511.0,1718787.0,-61472.0,1845298.0,1845298.0,-0.0333127765813435,0.03524579769771603
36081,2022,2581.6587439136697,12,7.856187395326118,0.10317611535479365,68368.0,124313.0,1746727.0,-55945.0,1871040.0,1871040.0,-0.029900483153754064,0.036540106037284074
36081,2023,2746.8099323865063,12,7.918195492724586,0.062008097398468465,71562.0,111802.0,1751887.0,-40240.0,1863689.0,1863689.0,-0.021591585291322747,0.03839803744079619
36081,2024,2875.8943936288447,12,7.964118998288041,0.04592350556345437,,,,,,,,
36081,2025,3003.970098621811,12,8.007690058980229,0.04357106069218819,,,,,,,,
36081,2026,3056.4910445303376,4,8.025022819489136,0.017332760508907086,,,,,,,,
36083,2018,1056.4313665968236,12,6.96265187195191,,,,,,,,,
36083,2019,1093.0523153405372,12,6.996729351020607,0.034077479068696626,,,,,,,,
36083,2020,1137.9080681336688,12,7.036946827709273,0.04021747668866649,7574.0,8352.0,119835.0,-778.0,128187.0,128187.0,-0.006069258193108506,0.05908555469743422
36083,2021,1233.9528691534763,12,7.117978010181221,0.08103118247194807,7427.0,8055.0,115051.0,-628.0,123106.0,123106.0,-0.0051012948190989876,0.06033012200867545
36083,2022,1320.1490232730594,12,7.18549990562708,0.06752189544585896,7201.0,7924.0,116679.0,-723.0,124603.0,124603.0,-0.005802428512957152,0.057791545949937
36083,2023,1392.6659568742186,12,7.238975143783996,0.05347523815691613,7212.0,7466.0,118811.0,-254.0,126277.0,126277.0,-0.002011451016416291,0.057112538308638945
36083,2024,1476.382991655207,12,7.2973504509426474,0.058375307158651246,,,,,,,,
36083,2025,1557.2422859843446,12,7.350671770507823,0.05332131956517561,,,,,,,,
36083,2026,1606.6924410035078,4,7.381932960366229,0.03126118985840609,,,,,,,,
36085,2015,1560.549902838449,11,7.352793539948931,,,,,,,,,
36085,2016,1657.3045265601884,12,7.412947782411709,0.060154242462777674,,,,,,,,
36085,2017,1768.6472176385848,12,7.4779702495340885,0.0650224671223798,,,,,,,,
36085,2018,1846.8185412186479,12,7.521219730228662,0.04324948069457335,,,,,,,,
36085,2019,1920.661028156215,12,7.560424691267204,0.039204961038541875,,,,,,,,
36085,2020,2006.7836613731035,12,7.604288550945055,0.04386385967785156,17198.0,18942.0,389586.0,-1744.0,408528.0,408528.0,-0.004268985234794188,0.042097481690361496
36085,2021,2065.4107315152287,12,7.6330843870770195,0.028795836131964236,16579.0,20022.0,368035.0,-3443.0,388057.0,388057.0,-0.008872407919455132,0.04272310511084712
36085,2022,2220.053549770471,12,7.705286596093636,0.07220220901661634,18280.0,20468.0,377817.0,-2188.0,398285.0,398285.0,-0.005493553611107624,0.04589678245477485
36085,2023,2361.9358648276584,12,7.767236843479117,0.06195024738548138,16911.0,18586.0,387488.0,-1675.0,406074.0,406074.0,-0.004124863941055079,0.04164511886995966
36085,2024,2528.1608764553807,12,7.835247391080309,0.06801054760119207,,,,,,,,
36085,2025,2706.5457548317354,12,7.9034284716296,0.06818108054929084,,,,,,,,
36085,2026,2756.052268605126,4,7.921554597340184,0.018126125710583807,,,,,,,,
36087,2015,1736.8198392722722,12,7.459811041387068,,,,,,,,,
36087,2016,1794.7767425681086,12,7.492635915787487,0.03282487440041848,,,,,,,,
36087,2017,1861.1421732385961,12,7.528945649876065,0.036309734088578516,,,,,,,,
36087,2018,1920.9122937023906,12,7.560555505142395,0.0316098552663302,,,,,,,,
36087,2019,1998.5180122192148,12,7.600161190980022,0.03960568583762658,,,,,,,,
36087,2020,2088.3319521242556,12,7.644120917268826,0.04395972628880429,11026.0,12109.0,309518.0,-1083.0,321627.0,321627.0,-0.0033672546148177857,0.0342819477220507
36087,2021,2280.788100742834,12,7.732276320442987,0.08815540317416115,10599.0,12699.0,261830.0,-2100.0,274529.0,274529.0,-0.007649465083834494,0.03860794305883896
36087,2022,2496.074996428591,12,7.822474775683997,0.09019845524100933,10011.0,12649.0,269857.0,-2638.0,282506.0,282506.0,-0.009337854771226098,0.03543641550975909
36087,2023,2699.675830560315,12,7.900886982028872,0.07841220634487556,8882.0,11901.0,278889.0,-3019.0,290790.0,290790.0,-0.010382062656900169,0.03054437910519619
36087,2024,2790.7944979779745,12,7.934081600577533,0.033194618548661126,,,,,,,,
36087,2025,2865.3304899043956,12,7.9604389767384225,0.026357376160889068,,,,,,,,
36087,2026,2889.4742402642255,4,7.968829840772334,0.008390864033911427,,,,,,,,
36089,2025,1094.4092139787117,8,6.997969966038539,,,,,,,,,
36089,2026,1207.7292710665822,4,7.096497240022131,0.09852727398359207,,,,,,,,
36091,2015,1078.6851284625088,12,6.983498104749321,,,,,,,,,
36091,2016,1109.4624911443696,12,7.011630934810976,0.028132830061655234,,,,,,,,
36091,2017,1134.3126942685903,12,7.033782190782098,0.022151255971121664,,,,,,,,
36091,2018,1187.9376153442884,12,7.079973986207311,0.04619179542521312,,,,,,,,
36091,2019,1210.7276035059851,12,7.098976783078785,0.019002796871474104,,,,,,,,
36091,2020,1258.8050576988283,12,7.137918183055415,0.03894139997662993,12225.0,11121.0,191248.0,1104.0,202369.0,202369.0,0.00545538101191388,0.060409450063992016
36091,2021,1368.0740606753652,12,7.22115923463768,0.0832410515822648,12136.0,10222.0,185042.0,1914.0,195264.0,195264.0,0.009802114060963618,0.06215175352343494
36091,2022,1548.3355650984352,12,7.344935803977134,0.12377656933945413,11294.0,10538.0,189093.0,756.0,199631.0,199631.0,0.003786986990998392,0.05657437973060296
36091,2023,1601.5798589666654,12,7.378745832911619,0.033810028934484926,10515.0,10110.0,193933.0,405.0,204043.0,204043.0,0.00198487573697701,0.05153325524521792
36091,2024,1676.417248406756,12,7.424414204954533,0.04566837204291385,,,,,,,,
36091,2025,1741.4265472765326,12,7.462459911067871,0.03804570611333791,,,,,,,,
36091,2026,1789.6612903081796,4,7.489781657638295,0.027321746570423855,,,,,,,,
36093,2016,1025.9266319907044,8,6.93335151439285,,,,,,,,,
36093,2017,1033.4891894153518,12,6.940695918898128,0.007344404505277957,,,,,,,,
36093,2018,1047.8928719784526,12,6.954536638261418,0.0138407193632899,,,,,,,,
36093,2019,1101.9101150973756,12,7.004800421138843,0.05026378287742528,,,,,,,,
36093,2020,1134.4288393500365,12,7.033884578012928,0.0290841568740845,7036.0,7585.0,121968.0,-549.0,129553.0,129553.0,-0.004237647912437381,0.054309819147375975
36093,2021,1215.6620382025856,12,7.103044094786944,0.06915951677401644,7175.0,7761.0,117645.0,-586.0,125406.0,125406.0,-0.004672822671961469,0.05721416838109819
36093,2022,1333.4895266110457,12,7.1955544895312675,0.09251039474432332,7170.0,7166.0,119663.0,4.0,126829.0,126829.0,3.1538528254579e-05,0.05653281189633286
36093,2023,1400.7170772762286,12,7.244739582529149,0.049185092997881874,7028.0,6852.0,122106.0,176.0,128958.0,128958.0,0.0013647854340172768,0.05449836380837172
36093,2024,1489.2144220158727,12,7.306004026356632,0.06126444382748275,,,,,,,,
36093,2025,1549.8988971597398,12,7.345944980147,0.039940953790368106,,,,,,,,
36093,2026,1553.8304472120676,4,7.348478417646813,0.0025334374998129405,,,,,,,,
36095,2026,975.0,1,6.882437470997847,,,,,,,,,
36101,2024,1210.313644759053,12,7.09863481554621,,,,,,,,,
36101,2025,1263.1575116455444,12,7.141369826882985,0.042735011336775486,,,,,,,,
36101,2026,1261.4975792444752,4,7.140054849129192,-0.0013149777537933005,,,,,,,,
36103,2015,2683.286302855369,12,7.894797554704704,,,,,,,,,
36103,2016,2801.15595195805,12,7.9377874509533335,0.04298989624862948,,,,,,,,
36103,2017,2938.329215818447,12,7.985596404853219,0.047808953899885154,,,,,,,,
36103,2018,2972.6553031489434,12,7.997210873844012,0.011614468990793547,,,,,,,,
36103,2019,3148.4226519698072,12,8.054656860998419,0.05744598715440663,,,,,,,,
36103,2020,3323.000445838325,12,8.108623402522001,0.05396654152358238,44965.0,43874.0,1284878.0,1091.0,1328752.0,1328752.0,0.0008210712006454176,0.03384002432357581
36103,2021,3667.642277728417,12,8.207304303464639,0.0986809009426377,46629.0,46626.0,1226368.0,3.0,1272994.0,1272994.0,2.3566489708513943e-06,0.036629394953943226
36103,2022,3983.3430877679293,12,8.289876717500581,0.08257241403594229,42772.0,50449.0,1260896.0,-7677.0,1311345.0,1311345.0,-0.0058542946364229095,0.032616893342331726
36103,2023,4155.248055996278,12,8.332127406108327,0.042250688607746056,38621.0,45739.0,1293519.0,-7118.0,1339258.0,1339258.0,-0.005314883315985419,0.028837610079611248
36103,2024,4327.374586458553,12,8.372716306031586,0.04058889992325909,,,,,,,,
36103,2025,4493.611729035722,12,8.410412051379433,0.03769574534784681,,,,,,,,
36103,2026,4634.844809329202,4,8.441357995094037,0.03094594371460424,,,,,,,,
36105,2023,1525.0183753317322,9,7.329761738366776,,3808.0,3764.0,56179.0,44.0,59943.0,59943.0,0.0007340306624626729,0.06352701733313314
36105,2024,1607.726099751905,12,7.3825760992549085,0.052814360888132406,,,,,,,,
36105,2025,1660.5945788169693,12,7.414930997229665,0.03235489797475655,,,,,,,,
36105,2026,1739.140832557605,4,7.4611464958696745,0.0462154986400094,,,,,,,,
36107,2026,1075.0,1,6.980075940561763,,,,,,,,,
36109,2019,1355.0424930071492,12,7.21158809297496,,,,,,,,,
36109,2020,1411.628064006741,12,7.252498972594381,0.04091087961942108,4168.0,5015.0,62175.0,-847.0,67190.0,67190.0,-0.012606042565858015,0.06203304063104629
36109,2021,1445.332948787399,12,7.276094988390958,0.023596015796576886,4049.0,4836.0,59524.0,-787.0,64360.0,64360.0,-0.012228091982597887,0.06291174642635178
36109,2022,1635.1266925703746,12,7.399475568139955,0.1233805797489973,4063.0,5217.0,59940.0,-1154.0,65157.0,65157.0,-0.017711067114814984,0.062357075985696085
36109,2023,1724.7105535434764,12,7.452814520339036,0.05333895219908058,4333.0,5111.0,60673.0,-778.0,65784.0,65784.0,-0.011826583971786453,0.06586708014106774
36109,2024,1804.0236913970618,12,7.497774833239807,0.04496031290077074,,,,,,,,
36109,2025,1850.9601417602855,12,7.5234597789868625,0.02568494574705582,,,,,,,,
36109,2026,1898.7219794656216,4,7.548936296442631,0.02547651745576829,,,,,,,,
36111,2016,1125.9819325984945,8,7.0264107629212535,,,,,,,,,
36111,2017,1209.7754345159067,12,7.09819003005742,0.07177926713616678,,,,,,,,
36111,2018,1281.3912068273885,12,7.155701647020762,0.057511616963341616,,,,,,,,
36111,2019,1340.0813513998953,12,7.200485601102102,0.04478395408133995,,,,,,,,
36111,2020,1489.573916209327,12,7.306245395768878,0.10575979466677587,8047.0,6917.0,132833.0,1130.0,139750.0,139750.0,0.008085867620751341,0.05758139534883721
36111,2021,1722.0424664731481,12,7.451266345817828,0.14502095004895033,8089.0,7188.0,128750.0,901.0,135938.0,135938.0,0.006628021598081478,0.059505068487104414
36111,2022,1891.094099168463,12,7.544910829011328,0.09364448319349972,7135.0,7512.0,131316.0,-377.0,138828.0,138828.0,-0.002715590514881724,0.051394531362549345
36111,2023,1927.3140597849886,12,7.563882633746621,0.01897180473529314,7235.0,6928.0,133492.0,307.0,140420.0,140420.0,0.0021862982481128043,0.05152399943028059
36111,2024,2017.7219395807817,12,7.609724401320906,0.045841767574285264,,,,,,,,
36111,2025,2066.062336817911,12,7.633399821933938,0.023675420613031406,,,,,,,,
36111,2026,2110.118635295298,4,7.654499450147966,0.021099628214028776,,,,,,,,
36113,2025,1361.9080416136446,12,7.216641967259473,,,,,,,,,
36113,2026,1411.1174873174018,4,7.2521372136716415,0.035495246412168946,,,,,,,,
36117,2026,1269.434265190819,2,7.146326619725972,,,,,,,,,
36119,2015,1990.2612628018896,12,7.596021196941189,,,,,,,,,
36119,2016,2047.5929582095202,12,7.624420215531568,0.0283990185903793,,,,,,,,
36119,2017,2126.562071426314,12,7.662261903746317,0.03784168821474854,,,,,,,,
36119,2018,2179.1044031867173,12,7.686669247145466,0.024407343399149184,,,,,,,,
36119,2019,2255.181588137537,11,7.720985775584923,0.034316528439457095,,,,,,,,
36119,2020,2319.0273067395633,12,7.748903112408095,0.027917336823171546,40534.0,43262.0,800395.0,-2728.0,843657.0,843657.0,-0.0032335415933252495,0.04804559198821322
36119,2021,2419.4490435170046,12,7.791295125262266,0.04239201285417149,38888.0,46047.0,756316.0,-7159.0,802363.0,802363.0,-0.008922395474367587,0.04846684106819482
36119,2022,2611.309237147327,12,7.86760699797386,0.07631187271159412,37217.0,44741.0,775007.0,-7524.0,819748.0,819748.0,-0.00917843044447806,0.04540053772622806
36119,2023,2725.001497624553,12,7.910224256684185,0.04261725871032507,36044.0,41028.0,794159.0,-4984.0,835187.0,835187.0,-0.005967525835531444,0.04315680200960982
36119,2024,2823.802545022732,12,7.945839675850864,0.03561541916667821,,,,,,,,
36119,2025,2947.116090428443,12,7.98858237470985,0.042742698858986294,,,,,,,,
36119,2026,3006.4201950359684,4,8.008505345984952,0.01992297127510234,,,,,,,,
37001,2015,711.6410616994622,1,6.567573657470726,,,,,,,,,
37001,2016,736.5707618628281,12,6.602005309852036,0.03443165238130952,,,,,,,,
37001,2017,771.22829817994,12,6.6479844363211935,0.045979126469157805,,,,,,,,
37001,2018,825.0491911021469,12,6.715443010135507,0.06745857381431364,,,,,,,,
37001,2019,884.4417960687215,12,6.784956707103064,0.06951369696755716,,,,,,,,
37001,2020,934.6935689159368,12,6.840218741792488,0.0552620346894237,9533.0,7707.0,124616.0,1826.0,132323.0,132323.0,0.013799566212978847,0.07204340893117599
37001,2021,1054.771322616036,12,6.961079266601047,0.1208605248085588,9491.0,7510.0,121366.0,1981.0,128876.0,128876.0,0.015371364722679165,0.07364443340885812
37001,2022,1212.0444774242276,12,7.100063863500663,0.13898459689961662,9471.0,7637.0,124468.0,1834.0,132105.0,132105.0,0.01388289618106809,0.07169297149994323
37001,2023,1277.494255914063,12,7.152655825718681,0.05259196221801776,9804.0,7943.0,128269.0,1861.0,136212.0,136212.0,0.013662526062314627,0.07197603735353714
37001,2024,1348.0856795596137,12,7.206440849956533,0.05378502423785214,,,,,,,,
37001,2025,1393.1627947605468,12,7.239331833254807,0.032890983298274,,,,,,,,
37001,2026,1417.1883645441926,4,7.256430162785579,0.017098329530771395,,,,,,,,
37011,2026,1910.6227825343324,4,7.555184532047413,,,,,,,,,
37019,2015,962.7727348869679,12,6.869817386944341,,,,,,,,,
37019,2016,1011.9938867359797,12,6.919677809054441,0.049860422110100444,,,,,,,,
37019,2017,1046.69914986878,12,6.9533968246590945,0.03371901560465318,,,,,,,,
37019,2018,1112.0284913998703,12,7.0139410962447695,0.06054427158567499,,,,,,,,
37019,2019,1189.937776324144,12,7.081656295935227,0.0677151996904577,,,,,,,,
37019,2020,1255.5734581248755,12,7.135347685946088,0.05369139001086065,13375.0,7012.0,101434.0,6363.0,108446.0,108446.0,0.058674363277575935,0.1233332718588053
37019,2021,1426.595264690476,12,7.263045950541132,0.1276982645950442,14283.0,6885.0,103467.0,7398.0,110352.0,110352.0,0.06704001739886907,0.12943127446715963
37019,2022,1631.9547711659434,12,7.397533821393661,0.13448787085252878,14104.0,7196.0,110945.0,6908.0,118141.0,118141.0,0.05847250319533439,0.11938277143413378
37019,2023,1708.1804426448607,12,7.4431840143450305,0.04565019295136974,13587.0,7252.0,118686.0,6335.0,125938.0,125938.0,0.050302529816258795,0.10788642030205339
37019,2024,1748.8744903027284,12,7.466727711610468,0.02354369726543748,,,,,,,,
37019,2025,1743.0622095001024,12,7.463398735933083,-0.003328975677384882,,,,,,,,
37019,2026,1783.618359873243,4,7.4863993664171185,0.023000630484035334,,,,,,,,
37021,2015,973.8246271708321,12,6.881231233191432,,,,,,,,,
37021,2016,1024.3640457631298,12,6.93182725586008,0.05059602266864793,,,,,,,,
37021,2017,1091.579139042867,12,6.995380678210817,0.06355342235073724,,,,,,,,
37021,2018,1148.57030232052,12,7.046273232550507,0.050892554339689866,,,,,,,,
37021,2019,1195.299981430828,12,7.086152463348779,0.03987923079827205,,,,,,,,
37021,2020,1238.7041725886781,12,7.121821090076866,0.03566862672808657,15772.0,13966.0,192976.0,1806.0,206942.0,206942.0,0.008727082950778479,0.076214591528061
37021,2021,1399.8821954101543,12,7.244143365927261,0.12232227585039546,15906.0,14352.0,187476.0,1554.0,201828.0,201828.0,0.00769962542362804,0.07880967952910399
37021,2022,1612.10773858,12,7.385297756180586,0.141154390253325,15843.0,14087.0,192413.0,1756.0,206500.0,206500.0,0.00850363196125908,0.07672154963680387
37021,2023,1685.895818781961,12,7.43005234470833,0.044754588527744055,14767.0,13541.0,197974.0,1226.0,211515.0,211515.0,0.005796279223695719,0.06981537952391083
37021,2024,1730.5487519528724,12,7.4561938348559025,0.026141490147572277,,,,,,,,
37021,2025,1710.4781173041335,12,7.444528211178348,-0.011665623677554748,,,,,,,,
37021,2026,1701.5731600737872,4,7.43930849041524,-0.005219720763108171,,,,,,,,
37023,2025,1183.7293572607944,1,7.076425205920185,,,,,,,,,
37023,2026,1241.1398833733563,3,7.123785497122611,0.04736029120242602,,,,,,,,
37025,2015,1002.804235359959,12,6.910555589809283,,,,,,,,,
37025,2016,1055.591680424819,12,6.961856723227155,0.0513011334178719,,,,,,,,
37025,2017,1102.400653962982,12,7.005245493476727,0.04338877024957277,,,,,,,,
37025,2018,1149.2289038052786,12,7.0468464780290825,0.04160098455235506,,,,,,,,
37025,2019,1211.1095533663156,12,7.099292204668889,0.05244572663980662,,,,,,,,
37025,2020,1283.7688863220046,12,7.157555472972528,0.05826326830363904,18553.0,14638.0,169703.0,3915.0,184341.0,184341.0,0.021237814702100996,0.1006450002983601
37025,2021,1431.4507229774438,12,7.266443700597747,0.10888822762521855,18455.0,15053.0,166383.0,3402.0,181436.0,181436.0,0.01875041336890143,0.10171630767874071
37025,2022,1603.7503161494067,12,7.38010011306118,0.11365641246343294,17748.0,14476.0,173313.0,3272.0,187789.0,187789.0,0.017423810766338817,0.09451032808098452
37025,2023,1672.706000386391,12,7.422197953557533,0.042097840496353456,16567.0,14159.0,180192.0,2408.0,194351.0,194351.0,0.01238995425801771,0.08524267948196819
37025,2024,1720.1313932029634,12,7.450155958286897,0.027958004729363495,,,,,,,,
37025,2025,1769.0345194087504,12,7.478189207484803,0.028033249197906507,,,,,,,,
37025,2026,1772.160076023374,4,7.479954463441249,0.0017652559564460546,,,,,,,,
37031,2021,1438.5694840304122,3,7.271404484939686,,5048.0,3599.0,49412.0,1449.0,53011.0,53011.0,0.02733394955763898,0.09522551923185754
37031,2022,1493.465408711032,12,7.3088544761633205,0.03744999122363435,4614.0,3490.0,51071.0,1124.0,54561.0,54561.0,0.020600795439966277,0.08456589871886512
37031,2023,1640.493384168554,12,7.402752319578976,0.09389784341565566,4077.0,3359.0,53046.0,718.0,56405.0,56405.0,0.012729367963832993,0.07228082616789291
37031,2024,1741.3567277735071,12,7.4624198169836164,0.05966749740464028,,,,,,,,
37031,2025,1838.7757336564646,12,7.516855267008179,0.05443545002456229,,,,,,,,
37031,2026,1858.43710000485,4,7.527491144668927,0.01063587766074825,,,,,,,,
37035,2021,1225.1947066426374,3,7.110855054546608,,8828.0,7231.0,118302.0,1597.0,125533.0,125533.0,0.012721754439071798,0.07032413787609633
37035,2022,1316.2169833045252,12,7.182516979224386,0.07166192467777766,8662.0,7070.0,121619.0,1592.0,128689.0,128689.0,0.012370909712562845,0.06730956025767548
37035,2023,1368.9674283786371,12,7.221812032732681,0.03929505350829565,8704.0,7102.0,125010.0,1602.0,132112.0,132112.0,0.012126074845585564,0.06588349279399297
37035,2024,1395.4770789031925,12,7.240991627834815,0.019179595102134073,,,,,,,,
37035,2025,1453.2650785937503,12,7.281568082301759,0.0405764544669438,,,,,,,,
37035,2026,1475.3920125270029,4,7.296679004667758,0.015110922365998647,,,,,,,,
37037,2022,1593.6792780615003,11,7.37380063337251,,5502.0,4104.0,61328.0,1398.0,65432.0,65432.0,0.021365692627460568,0.08408729673554224
37037,2023,1697.8845621395633,12,7.437138379954559,0.06333774658204927,5643.0,3880.0,63911.0,1763.0,67791.0,67791.0,0.026006402029767964,0.0832411382041864
37037,2024,1732.3960184594152,12,7.45726071105765,0.020122331103090474,,,,,,,,
37037,2025,1773.2352520518373,12,7.480560983144657,0.023300272087007023,,,,,,,,
37037,2026,1774.3248925986722,4,7.481175287363146,0.0006143042184891812,,,,,,,,
37039,2026,1841.6666666666663,1,7.5184262377178435,,,,,,,,,
37045,2023,1128.8584739739824,11,7.02896220108742,,4845.0,3940.0,73253.0,905.0,77193.0,77193.0,0.011723860971849779,0.0627647584625549
37045,2024,1167.4150024978994,12,7.062547183893128,0.03358498280570732,,,,,,,,
37045,2025,1192.7900806795333,12,7.084050447419584,0.021503263526455818,,,,,,,,
37045,2026,1206.655242707422,4,7.095607548737352,0.011557101317768215,,,,,,,,
37049,2021,1168.624682622276,8,7.063582851429263,,7517.0,7244.0,72140.0,273.0,79384.0,79384.0,0.0034389801471329234,0.09469162551647688
37049,2022,1302.498531858626,12,7.172039646455007,0.10845679502574335,7668.0,6730.0,74273.0,938.0,81003.0,81003.0,0.011579818031430935,0.0946631606236806
37049,2023,1373.768438289643,12,7.225312927494651,0.053273281039643905,7092.0,6579.0,77033.0,513.0,83612.0,83612.0,0.0061354829450318135,0.08482036071377315
37049,2024,1439.7601643762,12,7.272231826182108,0.04691889868745758,,,,,,,,
37049,2025,1523.6671387113513,12,7.328875299471956,0.056643473289847535,,,,,,,,
37049,2026,1556.3319896669077,4,7.350087042948572,0.021211743476616363,,,,,,,,
37051,2015,772.6799942366561,12,6.649864983879191,,,,,,,,,
37051,2016,781.2883151181189,12,6.660944243199218,0.01107925932002729,,,,,,,,
37051,2017,798.7355920622739,12,6.683029967422357,0.022085724223138925,,,,,,,,
37051,2018,823.0648706004682,12,6.713035019685555,0.030005052263198273,,,,,,,,
37051,2019,862.6394342949467,12,6.759996798790131,0.046961779104575996,,,,,,,,
37051,2020,927.4687216421295,12,6.832459070616052,0.07246227182592069,27780.0,30375.0,228209.0,-2595.0,258584.0,258584.0,-0.010035423692107788,0.10743124091204405
37051,2021,1087.310825176303,12,6.991462793970241,0.15900372335418922,26566.0,29231.0,221851.0,-2665.0,251082.0,251082.0,-0.010614062338200269,0.1058060713233127
37051,2022,1244.1246602497874,12,7.126187477482527,0.13472468351228617,26405.0,28124.0,225016.0,-1719.0,253140.0,253140.0,-0.0067907086987437785,0.10430986805720155
37051,2023,1312.8419914716953,12,7.179949525455449,0.0537620479729215,25070.0,27617.0,230792.0,-2547.0,258409.0,258409.0,-0.009856467847482092,0.09701674477282138
